timeMillis,timeNanos,x,y,z
1576422122165,2082862980623,0.7169,4.8069,8.5176
1576422122184,2082882980623,0.69799995,4.8129,8.5157995
1576422122203,2082902982186,0.69619995,4.8282,8.5072
1576422122225,2082922980623,0.72429997,4.8466,8.4944
1576422122243,2082942980623,0.76229995,4.8486,8.49
1576422122264,2082962980623,0.77919996,4.8192,8.5051
1576422122285,2082982980623,0.7737,4.7595997,8.5391
1576422122305,2083002980623,0.7672,4.6891,8.5786
1576422122325,2083022980623,0.78059995,4.6322,8.6083
1576422122345,2083042980623,0.8318,4.6120996,8.6143
1576422122365,2083062980623,0.9066,4.6229,8.6009
1576422122383,2083082980623,0.9237,4.6217,8.5998
1576422122404,2083102980623,0.83339995,4.5917997,8.625
1576422122424,2083122980623,0.7432,4.5822997,8.6382
1576422122444,2083142980623,0.7272,4.6211,8.618899
1576422122464,2083162980623,0.7553,4.6761,8.5868
1576422122483,2083182980623,0.76409996,4.697,8.5746
1576422122505,2083202980623,0.72609997,4.6643,8.595699
1576422122523,2083222980623,0.6459,4.5994997,8.6369
1576422122545,2083242980623,0.5579,4.5378,8.6756
1576422122563,2083262980623,0.47059998,4.4954,8.7028
1576422122585,2083282980623,0.3834,4.476,8.7171
1576422122605,2083302980623,0.30949998,4.4863997,8.7147
1576422122632,2083322980623,0.2642,4.5249,8.696199
1576422122644,2083342980623,0.2412,4.5769997,8.6696
1576422122664,2083362980623,0.2192,4.6250997,8.6446
1576422122684,2083382980623,0.1946,4.6603,8.6263
1576422122703,2083402980623,0.18069999,4.6833997,8.6140995
1576422122723,2083422980623,0.1859,4.6925,8.609
1576422122745,2083442980623,0.203,4.6844997,8.613
1576422122766,2083462980623,0.2272,4.6658,8.622499
1576422122785,2083482980623,0.2532,4.6417,8.6348
1576422122805,2083502980623,0.2721,4.6143,8.6489
1576422122825,2083522982186,0.2723,4.5785,8.6679
1576422122845,2083542982186,0.2496,4.5239,8.6972
1576422122911,2083562982186,0.2209,4.4515,8.7352
1576422122911,2083582982186,0.2082,4.3847,8.7692995
1576422122911,2083602982186,0.2087,4.3381,8.792399
1576422122925,2083622980623,0.1864,4.2992,8.811999
1576422122943,2083642980623,0.1237,4.2555,8.8343
1576422122964,2083662980623,0.094,4.2242,8.8497
1576422122984,2083682980623,0.1398,4.2208,8.850699
1576422123003,2083702980623,0.2254,4.2278,8.8455
