,bssid,frequency,rss,ssid,timeMillis,timestamp
5795,d8c7c8df2261,2432,-75,Welcome_KAIST,1573436974836,4703066475109
5796,d8c7c8df2260,2432,-75,eduroam,1573436974836,4703066475107
5797,d8c7c8df2360,2432,-81,eduroam,1573436974836,4703066475105
5798,d8c7c8df2361,2432,-81,Welcome_KAIST,1573436974836,4703066475100
5799,d8c7c8df1692,5240,-61,Welcome_1st_KAIST,1573436974836,4703066475096
5800,d8c7c8df1691,5240,-60,Welcome_KAIST,1573436974836,4703066475094
5801,d8c7c8df1690,5240,-63,eduroam,1573436974836,4703066475090
5802,909f33664b30,2412,-66,kse1222,1573436974836,4703066475087
5803,6cf37ff1adf2,5200,-76,Welcome_1st_KAIST,1573436974836,4703066475085
5804,6cf37ff1adf1,5200,-74,eduroam,1573436974836,4703066475082
5805,6cf37ff1adf0,5200,-76,Welcome_KAIST,1573436974836,4703066475080
5806,d8c7c8de3b92,5180,-77,Welcome_1st_KAIST,1573436974836,4703066475077
5807,d8c7c8de3b91,5180,-79,eduroam,1573436974836,4703066475071
5808,d8c7c8def6a0,2412,-75,eduroam,1573436974836,4703066475068
5809,d8c7c8def6a2,2412,-75,Welcome_1st_KAIST,1573436974836,4703066475065
5810,d8c7c8def6a1,2412,-77,Welcome_KAIST,1573436974836,4703066475061
5811,d8c7c8df1532,5180,-73,Welcome_1st_KAIST,1573436974836,4703066475058
5812,d8c7c8df1531,5180,-74,eduroam,1573436974836,4703066475054
5813,d8c7c8df1530,5180,-71,Welcome_KAIST,1573436974836,4703066475046
5814,d8c7c8de3b82,2472,-81,Welcome_1st_KAIST,1573436974836,4703066475039
5815,aa2bb9e47e40,2437,-85,AndroidHotspote4_7e_40,1573436974836,4703066475033
5816,d8c7c8de3b90,5180,-81,Welcome_KAIST,1573436974836,4703066475011
5817,d8c7c8df1521,2472,-84,eduroam,1573436976361,4703067965247
5818,d8c7c8df1520,2472,-88,Welcome_KAIST,1573436976361,4703067965244
5819,d8c7c8def6b2,5805,-85,Welcome_1st_KAIST,1573436976361,4703067965238
5820,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436976361,4703067965234
5821,d8c7c8df22b2,5805,-55,Welcome_1st_KAIST,1573436976361,4703067965231
5822,d8c7c8df22b1,5805,-52,eduroam,1573436976361,4703067965227
5823,d8c7c8df22b0,5805,-53,Welcome_KAIST,1573436976361,4703067965223
5824,6cf37ff1ade1,2472,-74,eduroam,1573436976361,4703067965220
5825,d8c7c8de3b80,2472,-85,Welcome_KAIST,1573436976361,4703067965217
5826,d8c7c8df2372,5785,-83,Welcome_1st_KAIST,1573436976361,4703067965213
5827,d8c7c8df2371,5785,-83,Welcome_KAIST,1573436976361,4703067965209
5828,d8c7c8df2370,5785,-84,eduroam,1573436976361,4703067965207
5829,d8c7c8df2272,5765,-68,Welcome_1st_KAIST,1573436976361,4703067965204
5830,d8c7c8df2271,5765,-67,Welcome_KAIST,1573436976361,4703067965200
5831,d8c7c8df2270,5765,-67,eduroam,1573436976361,4703067965197
5832,d8c7c8df1522,2472,-84,Welcome_1st_KAIST,1573436976361,4703067965193
5833,24dec6e33392,5745,-66,Welcome_1st_KAIST,1573436976361,4703067965190
5834,24dec6e33391,5745,-65,eduroam,1573436976361,4703067965185
5835,24dec6e33390,5745,-60,Welcome_KAIST,1573436976361,4703067965182
5836,909f33654b30,5745,-59,kse1222-5G,1573436976361,4703067965178
5837,d8c7c8df1682,2472,-65,Welcome_1st_KAIST,1573436976361,4703067965175
5838,6cf37ff1ade2,2472,-74,Welcome_1st_KAIST,1573436976361,4703067965172
5839,6cf37ff1ade0,2472,-74,Welcome_KAIST,1573436976361,4703067965167
5840,d8c7c8df1681,2472,-66,Welcome_KAIST,1573436976361,4703067965163
5841,d8c7c8df1680,2472,-65,eduroam,1573436976361,4703067965160
5842,24dec6e33382,2452,-57,Welcome_1st_KAIST,1573436976361,4703067965158
5843,24dec6e33381,2452,-57,eduroam,1573436976361,4703067965154
5844,24dec6e33380,2452,-58,Welcome_KAIST,1573436976361,4703067965151
5845,d8c7c8df2362,2432,-75,Welcome_1st_KAIST,1573436976361,4703067965147
5846,d8c7c8df2361,2432,-75,Welcome_KAIST,1573436976361,4703067965145
5847,aa2bb9e47e40,2437,-92,AndroidHotspote4_7e_40,1573436976361,4703067965142
5848,d8c7c8df2261,2432,-74,Welcome_KAIST,1573436976361,4703067965138
5849,d8c7c8df2360,2432,-75,eduroam,1573436976361,4703067965133
5850,d8c7c8df2260,2432,-68,eduroam,1573436976361,4703067965131
5851,d8c7c8df1692,5240,-64,Welcome_1st_KAIST,1573436976361,4703067965127
5852,d8c7c8df1691,5240,-63,Welcome_KAIST,1573436976361,4703067965125
5853,d8c7c8def6a1,2412,-76,Welcome_KAIST,1573436976361,4703067965123
5854,6cf37ff1adf2,5200,-76,Welcome_1st_KAIST,1573436976361,4703067965120
5855,6cf37ff1adf1,5200,-75,eduroam,1573436976361,4703067965117
5856,6cf37ff1adf0,5200,-79,Welcome_KAIST,1573436976361,4703067965109
5857,d8c7c8df1532,5180,-83,Welcome_1st_KAIST,1573436976361,4703067965106
5858,d8c7c8df1531,5180,-81,eduroam,1573436976361,4703067965103
5859,d8c7c8df1530,5180,-84,Welcome_KAIST,1573436976361,4703067965100
5860,d8c7c8def6a2,2412,-73,Welcome_1st_KAIST,1573436976361,4703067965096
5861,d8c7c8def6a0,2412,-76,eduroam,1573436976361,4703067965092
5862,909f33664b30,2412,-66,kse1222,1573436976361,4703067965087
5863,d8c7c8de3b91,5180,-76,eduroam,1573436976361,4703067965085
5864,d8c7c8de3b90,5180,-74,Welcome_KAIST,1573436976361,4703067965080
5865,d8c7c8def6b0,5805,-88,eduroam,1573436976361,4703067965075
5866,00246c5b7d3a,5785,-82,Welcome_1st_KAIST,1573436976361,4703067965071
5867,00246c5b7d39,5785,-82,eduroam,1573436976361,4703067965068
5868,00246c5b7d38,5785,-87,Welcome_KAIST,1573436976361,4703067965062
5869,d8c7c8def992,5765,-88,Welcome_1st_KAIST,1573436976361,4703067965058
5870,d8c7c8def991,5765,-88,Welcome_KAIST,1573436976361,4703067965054
5871,d8c7c8def990,5765,-88,eduroam,1573436976361,4703067965048
5872,d8c7c8de3b81,2472,-88,eduroam,1573436976361,4703067965044
5873,88366cd3aa00,2457,-80,3202,1573436976361,4703067965040
5874,00246c5b7d30,2452,-94,Welcome_KAIST,1573436976361,4703067965030
5875,485b3936dad0,2437,-95,E2-1206,1573436976361,4703067965025
5876,d8c7c8df18e2,2432,-96,Welcome_1st_KAIST,1573436976361,4703067965020
5877,d8c7c8df18e1,2432,-96,Welcome_KAIST,1573436976361,4703067965015
5878,d8c7c8df2262,2432,-73,Welcome_1st_KAIST,1573436976361,4703067965011
5879,d8c7c8df1690,5240,-63,eduroam,1573436976361,4703067965005
5880,d8c7c8de3b92,5180,-77,Welcome_1st_KAIST,1573436976361,4703067964997
5881,d8c7c8de3b82,2472,-81,Welcome_1st_KAIST,1573436976361,4703067964979
5882,d8c7c8de3b82,2472,-85,Welcome_1st_KAIST,1573436977714,4703069325574
5883,d8c7c8de3b81,2472,-84,eduroam,1573436977714,4703069325571
5884,d8c7c8de3b80,2472,-86,Welcome_KAIST,1573436977714,4703069325567
5885,d8c7c8df1522,2472,-72,Welcome_1st_KAIST,1573436977714,4703069325562
5886,d8c7c8df1521,2472,-73,eduroam,1573436977714,4703069325558
5887,d8c7c8df1520,2472,-72,Welcome_KAIST,1573436977714,4703069325553
5888,d8c7c8def6b2,5805,-71,Welcome_1st_KAIST,1573436977714,4703069325549
5889,d8c7c8def6b1,5805,-72,Welcome_KAIST,1573436977714,4703069325545
5890,d8c7c8def6b0,5805,-74,eduroam,1573436977714,4703069325540
5891,d8c7c8df22b2,5805,-48,Welcome_1st_KAIST,1573436977714,4703069325536
5892,d8c7c8df22b1,5805,-48,eduroam,1573436977714,4703069325532
5893,d8c7c8df22b0,5805,-50,Welcome_KAIST,1573436977714,4703069325526
5894,6cf37ff1ade2,2472,-83,Welcome_1st_KAIST,1573436977714,4703069325522
5895,6cf37ff1ade1,2472,-84,eduroam,1573436977714,4703069325517
5896,6cf37ff1ade0,2472,-86,Welcome_KAIST,1573436977714,4703069325513
5897,d8c7c8df2272,5765,-61,Welcome_1st_KAIST,1573436977714,4703069325504
5898,d8c7c8df2271,5765,-61,Welcome_KAIST,1573436977714,4703069325499
5899,d8c7c8df2270,5765,-60,eduroam,1573436977714,4703069325496
5900,24dec6e33392,5745,-55,Welcome_1st_KAIST,1573436977714,4703069325492
5901,24dec6e33391,5745,-57,eduroam,1573436977714,4703069325486
5902,24dec6e33390,5745,-51,Welcome_KAIST,1573436977714,4703069325482
5903,909f33654b30,5745,-70,kse1222-5G,1573436977714,4703069325476
5904,d8c7c8df1682,2472,-64,Welcome_1st_KAIST,1573436977714,4703069325472
5905,d8c7c8df1681,2472,-64,Welcome_KAIST,1573436977714,4703069325468
5906,d8c7c8df1680,2472,-64,eduroam,1573436977714,4703069325463
5907,021599c90de5,2462,-93,DIRECT-auC460 Series,1573436977714,4703069325458
5908,88366cd3aa00,2457,-84,3202,1573436977714,4703069325454
5909,24dec6e33382,2452,-60,Welcome_1st_KAIST,1573436977714,4703069325450
5910,24dec6e33380,2452,-60,Welcome_KAIST,1573436977714,4703069325447
5911,24dec6e33381,2452,-60,eduroam,1573436977714,4703069325443
5912,aa2bb9e47e40,2437,-92,AndroidHotspote4_7e_40,1573436977714,4703069325438
5913,d8c7c8df2362,2432,-79,Welcome_1st_KAIST,1573436977714,4703069325432
5914,d8c7c8df2262,2432,-62,Welcome_1st_KAIST,1573436977714,4703069325430
5915,d8c7c8df2261,2432,-62,Welcome_KAIST,1573436977714,4703069325425
5916,d8c7c8df2260,2432,-62,eduroam,1573436977714,4703069325418
5917,d8c7c8df2361,2432,-78,Welcome_KAIST,1573436977714,4703069325414
5918,d8c7c8df2360,2432,-78,eduroam,1573436977714,4703069325408
5919,24dec6db2d12,5240,-85,Welcome_1st_KAIST,1573436977714,4703069325402
5920,24dec6db2d11,5240,-84,eduroam,1573436977714,4703069325397
5921,24dec6db2d10,5240,-84,Welcome_KAIST,1573436977714,4703069325392
5922,d8c7c8df1692,5240,-68,Welcome_1st_KAIST,1573436977714,4703069325387
5923,d8c7c8df1691,5240,-69,Welcome_KAIST,1573436977714,4703069325384
5924,d8c7c8df1690,5240,-68,eduroam,1573436977714,4703069325380
5925,6cf37ff1adf2,5200,-77,Welcome_1st_KAIST,1573436977714,4703069325376
5926,6cf37ff1adf1,5200,-77,eduroam,1573436977714,4703069325372
5927,6cf37ff1adf0,5200,-80,Welcome_KAIST,1573436977714,4703069325369
5928,d8c7c8def6a2,2412,-80,Welcome_1st_KAIST,1573436977714,4703069325364
5929,d8c7c8def6a1,2412,-82,Welcome_KAIST,1573436977714,4703069325360
5930,d8c7c8def6a0,2412,-81,eduroam,1573436977714,4703069325356
5931,909f33664b30,2412,-69,kse1222,1573436977714,4703069325350
5932,24dec6db2ed2,5180,-84,Welcome_1st_KAIST,1573436977714,4703069325338
5933,24dec6db2ed1,5180,-85,eduroam,1573436977714,4703069325333
5934,24dec6db2ed0,5180,-86,Welcome_KAIST,1573436977714,4703069325325
5935,d8c7c8df2372,5785,-83,Welcome_1st_KAIST,1573436977714,4703069325321
5936,d8c7c8df2371,5785,-83,Welcome_KAIST,1573436977714,4703069325315
5937,d8c7c8df2370,5785,-84,eduroam,1573436977714,4703069325311
5938,d8c7c8df1532,5180,-83,Welcome_1st_KAIST,1573436977714,4703069325306
5939,d8c7c8df1531,5180,-81,eduroam,1573436977714,4703069325301
5940,d8c7c8df1530,5180,-84,Welcome_KAIST,1573436977714,4703069325297
5941,d8c7c8de3b91,5180,-76,eduroam,1573436977714,4703069325294
5942,d8c7c8de3b90,5180,-74,Welcome_KAIST,1573436977714,4703069325287
5943,00246c5b7d3a,5785,-82,Welcome_1st_KAIST,1573436977714,4703069325282
5944,00246c5b7d39,5785,-82,eduroam,1573436977714,4703069325278
5945,00246c5b7d38,5785,-87,Welcome_KAIST,1573436977714,4703069325270
5946,d8c7c8def992,5765,-88,Welcome_1st_KAIST,1573436977714,4703069325264
5947,d8c7c8def991,5765,-88,Welcome_KAIST,1573436977714,4703069325258
5948,d8c7c8def990,5765,-88,eduroam,1573436977714,4703069325250
5949,00246c5b7d30,2452,-94,Welcome_KAIST,1573436977714,4703069325242
5950,485b3936dad0,2437,-95,E2-1206,1573436977714,4703069325235
5951,d8c7c8df18e2,2432,-96,Welcome_1st_KAIST,1573436977714,4703069325231
5952,d8c7c8df18e1,2432,-96,Welcome_KAIST,1573436977714,4703069325224
5953,d8c7c8de3b92,5180,-77,Welcome_1st_KAIST,1573436977714,4703069325205
5954,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436979217,4703070854390
5955,d8c7c8de3b81,2472,-95,eduroam,1573436979217,4703070854388
5956,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436979217,4703070854384
5957,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436979217,4703070854382
5958,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436979217,4703070854379
5959,d8c7c8def6b0,5805,-82,eduroam,1573436979217,4703070854376
5960,d8c7c8df1682,2472,-72,Welcome_1st_KAIST,1573436979217,4703070854374
5961,d8c7c8df1681,2472,-72,Welcome_KAIST,1573436979217,4703070854371
5962,d8c7c8df1680,2472,-72,eduroam,1573436979217,4703070854369
5963,6cf37ff1ade2,2472,-87,Welcome_1st_KAIST,1573436979217,4703070854367
5964,6cf37ff1ade1,2472,-87,eduroam,1573436979217,4703070854364
5965,6cf37ff1ade0,2472,-87,Welcome_KAIST,1573436979217,4703070854360
5966,d8c7c8df2272,5765,-54,Welcome_1st_KAIST,1573436979217,4703070854357
5967,d8c7c8df2271,5765,-55,Welcome_KAIST,1573436979217,4703070854355
5968,d8c7c8df2270,5765,-56,eduroam,1573436979217,4703070854352
5969,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436979217,4703070854350
5970,24dec6e33391,5745,-74,eduroam,1573436979217,4703070854346
5971,24dec6e33390,5745,-67,Welcome_KAIST,1573436979217,4703070854344
5972,909f33654b30,5745,-67,kse1222-5G,1573436979217,4703070854340
5973,d8c7c8df1522,2472,-67,Welcome_1st_KAIST,1573436979217,4703070854337
5974,d8c7c8df1521,2472,-68,eduroam,1573436979217,4703070854334
5975,d8c7c8df1520,2472,-68,Welcome_KAIST,1573436979217,4703070854331
5976,88366cd3aa00,2457,-80,3202,1573436979217,4703070854329
5977,24dec6e33382,2452,-67,Welcome_1st_KAIST,1573436979217,4703070854327
5978,24dec6e33381,2452,-67,eduroam,1573436979217,4703070854323
5979,24dec6e33380,2452,-67,Welcome_KAIST,1573436979217,4703070854321
5980,d8c7c8df2362,2432,-81,Welcome_1st_KAIST,1573436979217,4703070854319
5981,d8c7c8df2262,2432,-60,Welcome_1st_KAIST,1573436979217,4703070854317
5982,d8c7c8df2261,2432,-59,Welcome_KAIST,1573436979217,4703070854313
5983,d8c7c8df2260,2432,-59,eduroam,1573436979217,4703070854311
5984,d8c7c8df2361,2432,-81,Welcome_KAIST,1573436979217,4703070854308
5985,d8c7c8df2360,2432,-86,eduroam,1573436979217,4703070854305
5986,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436979217,4703070854302
5987,24dec6db2d11,5240,-88,eduroam,1573436979217,4703070854300
5988,d8c7c8df1692,5240,-66,Welcome_1st_KAIST,1573436979217,4703070854297
5989,d8c7c8df1691,5240,-65,Welcome_KAIST,1573436979217,4703070854295
5990,d8c7c8df1690,5240,-66,eduroam,1573436979217,4703070854291
5991,64e599c468ac,2422,-79,song1217,1573436979217,4703070854286
5992,d8c7c8def6a0,2412,-82,eduroam,1573436979217,4703070854283
5993,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436979217,4703070854281
5994,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436979217,4703070854278
5995,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436979217,4703070854275
5996,24dec6db2ed2,5180,-83,Welcome_1st_KAIST,1573436979217,4703070854273
5997,24dec6db2ed1,5180,-81,eduroam,1573436979217,4703070854271
5998,24dec6db2ed0,5180,-80,Welcome_KAIST,1573436979217,4703070854268
5999,d8c7c8df1532,5180,-69,Welcome_1st_KAIST,1573436979217,4703070854265
6000,d8c7c8df1531,5180,-70,eduroam,1573436979217,4703070854263
6001,d8c7c8df1530,5180,-69,Welcome_KAIST,1573436979217,4703070854260
6002,d8c7c8df22b2,5805,-48,Welcome_1st_KAIST,1573436979217,4703070854258
6003,d8c7c8df22b1,5805,-48,eduroam,1573436979217,4703070854251
6004,d8c7c8df22b0,5805,-50,Welcome_KAIST,1573436979217,4703070854247
6005,021599c90de5,2462,-93,DIRECT-auC460 Series,1573436979217,4703070854244
6006,aa2bb9e47e40,2437,-92,AndroidHotspote4_7e_40,1573436979217,4703070854240
6007,24dec6db2d10,5240,-84,Welcome_KAIST,1573436979217,4703070854236
6008,6cf37ff1adf1,5200,-77,eduroam,1573436979217,4703070854233
6009,d8c7c8def6a1,2412,-82,Welcome_KAIST,1573436979217,4703070854230
6010,909f33664b30,2412,-69,kse1222,1573436979217,4703070854227
6011,d8c7c8df2372,5785,-83,Welcome_1st_KAIST,1573436979217,4703070854224
6012,d8c7c8df2371,5785,-83,Welcome_KAIST,1573436979217,4703070854220
6013,d8c7c8df2370,5785,-84,eduroam,1573436979217,4703070854218
6014,d8c7c8de3b91,5180,-76,eduroam,1573436979217,4703070854215
6015,d8c7c8de3b90,5180,-74,Welcome_KAIST,1573436979217,4703070854210
6016,00246c5b7d3a,5785,-82,Welcome_1st_KAIST,1573436979217,4703070854208
6017,00246c5b7d39,5785,-82,eduroam,1573436979217,4703070854205
6018,00246c5b7d38,5785,-87,Welcome_KAIST,1573436979217,4703070854200
6019,d8c7c8def992,5765,-88,Welcome_1st_KAIST,1573436979217,4703070854196
6020,d8c7c8def991,5765,-88,Welcome_KAIST,1573436979217,4703070854193
6021,d8c7c8def990,5765,-88,eduroam,1573436979217,4703070854187
6022,00246c5b7d30,2452,-94,Welcome_KAIST,1573436979217,4703070854179
6023,485b3936dad0,2437,-95,E2-1206,1573436979217,4703070854175
6024,d8c7c8df18e2,2432,-96,Welcome_1st_KAIST,1573436979217,4703070854171
6025,d8c7c8df18e1,2432,-96,Welcome_KAIST,1573436979217,4703070854157
6026,6cf37ff1ade2,2472,-86,Welcome_1st_KAIST,1573436980627,4703072245472
6027,6cf37ff1ade1,2472,-86,eduroam,1573436980627,4703072245469
6028,6cf37ff1ade0,2472,-88,Welcome_KAIST,1573436980627,4703072245463
6029,d8c7c8df22b2,5805,-67,Welcome_1st_KAIST,1573436980627,4703072245459
6030,d8c7c8df22b1,5805,-65,eduroam,1573436980627,4703072245457
6031,d8c7c8df22b0,5805,-64,Welcome_KAIST,1573436980627,4703072245454
6032,d8c7c8df2372,5785,-83,Welcome_1st_KAIST,1573436980627,4703072245450
6033,d8c7c8df2371,5785,-83,Welcome_KAIST,1573436980627,4703072245447
6034,d8c7c8df2370,5785,-83,eduroam,1573436980627,4703072245444
6035,d8c7c8df1520,2472,-69,Welcome_KAIST,1573436980627,4703072245442
6036,d8c7c8df2272,5765,-57,Welcome_1st_KAIST,1573436980627,4703072245439
6037,d8c7c8df2271,5765,-58,Welcome_KAIST,1573436980627,4703072245436
6038,d8c7c8df2270,5765,-58,eduroam,1573436980627,4703072245433
6039,28cfdab582e4,5745,-92,AirPort_KSLab,1573436980627,4703072245431
6040,909f33654b30,5745,-71,kse1222-5G,1573436980627,4703072245428
6041,d8c7c8df1522,2472,-69,Welcome_1st_KAIST,1573436980627,4703072245425
6042,d8c7c8df1521,2472,-69,eduroam,1573436980627,4703072245422
6043,d8c7c8df1682,2472,-66,Welcome_1st_KAIST,1573436980627,4703072245420
6044,d8c7c8df1681,2472,-66,Welcome_KAIST,1573436980627,4703072245417
6045,d8c7c8df1680,2472,-65,eduroam,1573436980627,4703072245414
6046,24dec6e33390,5745,-85,Welcome_KAIST,1573436980627,4703072245409
6047,24dec6e33382,2452,-81,Welcome_1st_KAIST,1573436980627,4703072245407
6048,24dec6e33381,2452,-81,eduroam,1573436980627,4703072245405
6049,24dec6e33380,2452,-80,Welcome_KAIST,1573436980627,4703072245402
6050,d8c7c8df2361,2432,-92,Welcome_KAIST,1573436980627,4703072245400
6051,d8c7c8df2262,2432,-59,Welcome_1st_KAIST,1573436980627,4703072245397
6052,d8c7c8df2261,2432,-59,Welcome_KAIST,1573436980627,4703072245395
6053,d8c7c8df2260,2432,-60,eduroam,1573436980627,4703072245393
6054,d8c7c8df2360,2432,-80,eduroam,1573436980627,4703072245389
6055,64e599c468ac,2422,-82,song1217,1573436980627,4703072245386
6056,d8c7c8df2362,2432,-77,Welcome_1st_KAIST,1573436980627,4703072245383
6057,d8c7c8df1692,5240,-61,Welcome_1st_KAIST,1573436980627,4703072245381
6058,d8c7c8df1691,5240,-61,Welcome_KAIST,1573436980627,4703072245378
6059,d8c7c8df1690,5240,-60,eduroam,1573436980627,4703072245375
6060,88366c15446a,2417,-82,Newbie,1573436980627,4703072245369
6061,909f33664b30,2412,-78,kse1222,1573436980627,4703072245367
6062,24dec6db2ed2,5180,-76,Welcome_1st_KAIST,1573436980627,4703072245364
6063,24dec6db2ed1,5180,-77,eduroam,1573436980627,4703072245362
6064,24dec6db2ed0,5180,-76,Welcome_KAIST,1573436980627,4703072245359
6065,d8c7c8df1532,5180,-62,Welcome_1st_KAIST,1573436980627,4703072245356
6066,d8c7c8df1531,5180,-63,eduroam,1573436980627,4703072245352
6067,d8c7c8df1530,5180,-63,Welcome_KAIST,1573436980627,4703072245346
6068,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436980627,4703072245341
6069,d8c7c8de3b81,2472,-95,eduroam,1573436980627,4703072245338
6070,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436980627,4703072245333
6071,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436980627,4703072245330
6072,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436980627,4703072245326
6073,d8c7c8def6b0,5805,-82,eduroam,1573436980627,4703072245322
6074,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436980627,4703072245318
6075,24dec6e33391,5745,-74,eduroam,1573436980627,4703072245311
6076,88366cd3aa00,2457,-80,3202,1573436980627,4703072245306
6077,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436980627,4703072245302
6078,24dec6db2d11,5240,-88,eduroam,1573436980627,4703072245299
6079,d8c7c8def6a0,2412,-82,eduroam,1573436980627,4703072245295
6080,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436980627,4703072245293
6081,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436980627,4703072245290
6082,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436980627,4703072245286
6083,021599c90de5,2462,-93,DIRECT-auC460 Series,1573436980627,4703072245280
6084,aa2bb9e47e40,2437,-92,AndroidHotspote4_7e_40,1573436980627,4703072245275
6085,24dec6db2d10,5240,-84,Welcome_KAIST,1573436980627,4703072245270
6086,6cf37ff1adf1,5200,-77,eduroam,1573436980627,4703072245265
6087,d8c7c8def6a1,2412,-82,Welcome_KAIST,1573436980627,4703072245259
6088,d8c7c8de3b91,5180,-76,eduroam,1573436980627,4703072245256
6089,d8c7c8de3b90,5180,-74,Welcome_KAIST,1573436980627,4703072245239
6090,d8c7c8df22b2,5805,-63,Welcome_1st_KAIST,1573436982096,4703073708567
6091,d8c7c8df22b1,5805,-63,eduroam,1573436982096,4703073708563
6092,d8c7c8df22b0,5805,-62,Welcome_KAIST,1573436982096,4703073708558
6093,6cf37ff1ade2,2472,-91,Welcome_1st_KAIST,1573436982096,4703073708555
6094,6cf37ff1ade1,2472,-91,eduroam,1573436982096,4703073708550
6095,6cf37ff1ade0,2472,-95,Welcome_KAIST,1573436982096,4703073708546
6096,d8c7c8df2372,5785,-79,Welcome_1st_KAIST,1573436982096,4703073708541
6097,d8c7c8df2371,5785,-79,Welcome_KAIST,1573436982096,4703073708533
6098,d8c7c8df2370,5785,-78,eduroam,1573436982096,4703073708529
6099,d8c7c8df2272,5765,-51,Welcome_1st_KAIST,1573436982096,4703073708524
6100,d8c7c8df2271,5765,-48,Welcome_KAIST,1573436982096,4703073708520
6101,d8c7c8df2270,5765,-48,eduroam,1573436982096,4703073708515
6102,909f33654b30,5745,-73,kse1222-5G,1573436982096,4703073708511
6103,d8c7c8df1522,2472,-66,Welcome_1st_KAIST,1573436982096,4703073708395
6104,d8c7c8df1521,2472,-66,eduroam,1573436982096,4703073708390
6105,d8c7c8df1520,2472,-66,Welcome_KAIST,1573436982096,4703073708387
6106,d8c7c8df1682,2472,-64,Welcome_1st_KAIST,1573436982096,4703073708384
6107,d8c7c8df1681,2472,-64,Welcome_KAIST,1573436982096,4703073708379
6108,d8c7c8df1680,2472,-64,eduroam,1573436982096,4703073708375
6109,8625197a6a15,2462,-95,DIRECT-4JM262x 282x Series,1573436982096,4703073708370
6110,88366cd3aa00,2457,-84,3202,1573436982096,4703073708365
6111,24dec6e33380,2452,-84,Welcome_KAIST,1573436982096,4703073708362
6112,24dec6e33390,5745,-84,Welcome_KAIST,1573436982096,4703073708358
6113,24dec6e33381,2452,-91,eduroam,1573436982096,4703073708353
6114,485b3936dad0,2437,-91,E2-1206,1573436982096,4703073708348
6115,d8c7c8df2362,2432,-72,Welcome_1st_KAIST,1573436982096,4703073708344
6116,d8c7c8df2361,2432,-75,Welcome_KAIST,1573436982096,4703073708336
6117,d8c7c8df2360,2432,-72,eduroam,1573436982096,4703073708333
6118,d8c7c8df2262,2432,-54,Welcome_1st_KAIST,1573436982096,4703073708330
6119,d8c7c8df2261,2432,-54,Welcome_KAIST,1573436982096,4703073708324
6120,d8c7c8df2260,2432,-53,eduroam,1573436982096,4703073708321
6121,d8c7c8df1692,5240,-65,Welcome_1st_KAIST,1573436982096,4703073708317
6122,d8c7c8df1691,5240,-62,Welcome_KAIST,1573436982096,4703073708313
6123,d8c7c8df1690,5240,-62,eduroam,1573436982096,4703073708310
6124,d8c7c8def622,2412,-94,Welcome_1st_KAIST,1573436982096,4703073708302
6125,909f33664b30,2412,-72,kse1222,1573436982096,4703073708299
6126,24dec6db2ed2,5180,-72,Welcome_1st_KAIST,1573436982096,4703073708294
6127,24dec6db2ed1,5180,-72,eduroam,1573436982096,4703073708290
6128,24dec6db2ed0,5180,-72,Welcome_KAIST,1573436982096,4703073708210
6129,d8c7c8df1532,5180,-59,Welcome_1st_KAIST,1573436982096,4703073708206
6130,d8c7c8df1531,5180,-59,eduroam,1573436982096,4703073708202
6131,d8c7c8df1530,5180,-58,Welcome_KAIST,1573436982096,4703073708198
6132,28cfdab582e4,5745,-92,AirPort_KSLab,1573436982096,4703073708194
6133,24dec6e33382,2452,-81,Welcome_1st_KAIST,1573436982096,4703073708185
6134,64e599c468ac,2422,-82,song1217,1573436982096,4703073708180
6135,88366c15446a,2417,-82,Newbie,1573436982096,4703073708174
6136,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436982096,4703073708169
6137,d8c7c8de3b81,2472,-95,eduroam,1573436982096,4703073708165
6138,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436982096,4703073708159
6139,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436982096,4703073708156
6140,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436982096,4703073708150
6141,d8c7c8def6b0,5805,-82,eduroam,1573436982096,4703073708145
6142,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436982096,4703073708140
