,timeMillis,timeNanos,value
1720,1573436712479,4702804146724916,1006.23193
1721,1573436712560,4702804226724916,1006.2324
1722,1573436712639,4702804306724916,1006.2246
1723,1573436712719,4702804386724916,1006.2168
1724,1573436712799,4702804466724916,1006.2221699999999
1725,1573436712879,4702804546724916,1006.2324
1726,1573436712959,4702804626724916,1006.2427
1727,1573436713120,4702804706724916,1006.24414
1728,1573436713121,4702804786726479,1006.2461
1729,1573436713200,4702804866726479,1006.2261
1730,1573436713279,4702804946726479,1006.2134
1731,1573436713359,4702805026724916,1006.2031
1732,1573436713440,4702805106724916,1006.2041
1733,1573436713519,4702805186724916,1006.2114
1734,1573436713599,4702805266724916,1006.2246
1735,1573436713679,4702805346724916,1006.2329
1736,1573436713759,4702805426724916,1006.2344
1737,1573436713839,4702805506724916,1006.2402300000001
1738,1573436713919,4702805586724916,1006.2280000000001
1739,1573436714000,4702805666726479,1006.23975
1740,1573436714079,4702805746724916,1006.23535
1741,1573436714159,4702805826724916,1006.24414
1742,1573436714240,4702805906724916,1006.2475599999999
1743,1573436714319,4702805986724916,1006.23145
1744,1573436714400,4702806066724916,1006.2231400000001
1745,1573436714479,4702806146724916,1006.2158
1746,1573436714559,4702806226724916,1006.2173
1747,1573436714639,4702806306724916,1006.2246
1748,1573436714719,4702806386724916,1006.2295
1749,1573436714799,4702806466724916,1006.2383
1750,1573436714879,4702806546724916,1006.2417
1751,1573436714959,4702806626724916,1006.2329
1752,1573436715039,4702806706724916,1006.2295
1753,1573436715119,4702806786724916,1006.2275400000001
1754,1573436715199,4702806866724916,1006.2461
1755,1573436715279,4702806946726479,1006.2544
1756,1573436715359,4702807026724916,1006.25146
1757,1573436715439,4702807106724916,1006.2524400000001
1758,1573436715519,4702807186724916,1006.2475599999999
1759,1573436715600,4702807266724916,1006.2388
1760,1573436715679,4702807346724916,1006.2221699999999
1761,1573436715759,4702807426724916,1006.22656
1762,1573436715839,4702807506724916,1006.2289999999999
1763,1573436715952,4702807586726479,1006.2383
1764,1573436715999,4702807666726479,1006.2348599999999
1765,1573436716079,4702807746724916,1006.2207
1766,1573436716159,4702807826724916,1006.21045
1767,1573436716240,4702807906724916,1006.2158
1768,1573436716320,4702807986726479,1006.2143599999999
1769,1573436716399,4702808066724916,1006.2134
1770,1573436716479,4702808146724916,1006.2221699999999
1771,1573436716561,4702808226724916,1006.2163
1772,1573436716639,4702808306724916,1006.2036
1773,1573436716721,4702808386724916,1006.19336
1774,1573436716799,4702808466724916,1006.1968
1775,1573436716879,4702808546724916,1006.19434
1776,1573436716959,4702808626724916,1006.1987
1777,1573436717039,4702808706724916,1006.2099599999999
1778,1573436717121,4702808786724916,1006.2231400000001
1779,1573436717200,4702808866724916,1006.2246
1780,1573436717280,4702808946726479,1006.2099599999999
1781,1573436717359,4702809026724916,1006.2153300000001
1782,1573436717439,4702809106724916,1006.22705
1783,1573436717519,4702809186724916,1006.2383
1784,1573436717599,4702809266724916,1006.2422
1785,1573436717680,4702809346724916,1006.2407
1786,1573436717760,4702809426724916,1006.21826
1787,1573436717840,4702809506724916,1006.2007
1788,1573436717919,4702809586724916,1006.19434
1789,1573436718002,4702809666726479,1006.1904
1790,1573436718079,4702809746724916,1006.21045
1791,1573436718159,4702809826724916,1006.2261
1792,1573436718240,4702809906724916,1006.2217
1793,1573436718319,4702809986724916,1006.2407
1794,1573436718399,4702810066724916,1006.2295
1795,1573436718479,4702810146724916,1006.2289999999999
1796,1573436718559,4702810226724916,1006.23926
1797,1573436718639,4702810306724916,1006.24414
1798,1573436718719,4702810386724916,1006.2534
1799,1573436718800,4702810466724916,1006.2612
1800,1573436718879,4702810546724916,1006.28174
1801,1573436718959,4702810626724916,1006.2861300000001
1802,1573436719040,4702810706724916,1006.2710000000001
1803,1573436719119,4702810786724916,1006.2554
1804,1573436719200,4702810866724916,1006.2534
1805,1573436719279,4702810946726479,1006.2534
1806,1573436719359,4702811026724916,1006.26953
1807,1573436719439,4702811106724916,1006.2763699999999
1808,1573436719519,4702811186724916,1006.27734
1809,1573436719599,4702811266724916,1006.2627
1810,1573436719679,4702811346724916,1006.2637
1811,1573436719760,4702811426724916,1006.27295
1812,1573436719842,4702811506724916,1006.2886
1813,1573436719921,4702811586724916,1006.2949
1814,1573436720003,4702811666726479,1006.2988
1815,1573436720079,4702811746724916,1006.2915
1816,1573436720159,4702811826724916,1006.28125
1817,1573436720239,4702811906724916,1006.2759
1818,1573436720319,4702811986726479,1006.2744
1819,1573436720399,4702812066724916,1006.2719999999999
1820,1573436720479,4702812146724916,1006.2573
1821,1573436720559,4702812226724916,1006.26074
1822,1573436720641,4702812306724916,1006.2612
1823,1573436720719,4702812386724916,1006.2578
1824,1573436720799,4702812466724916,1006.2588
1825,1573436720879,4702812546724916,1006.2524400000001
1826,1573436720959,4702812626787416,1006.25
1827,1573436721039,4702812706724916,1006.2661
1828,1573436721126,4702812786724916,1006.2719999999999
1829,1573436721203,4702812866724916,1006.2676
1830,1573436721279,4702812946724916,1006.26904
1831,1573436721359,4702813026724916,1006.25684
1832,1573436721439,4702813106724916,1006.26465
1833,1573436721519,4702813186724916,1006.2578
1834,1573436721599,4702813266726479,1006.2666
1835,1573436721679,4702813346724916,1006.2793
1836,1573436721759,4702813426724916,1006.291
1837,1573436721840,4702813506724916,1006.28125
1838,1573436721919,4702813586724916,1006.2524400000001
1839,1573436721999,4702813666726479,1006.2554
1840,1573436722079,4702813746724916,1006.2671
1841,1573436722159,4702813826724916,1006.28174
1842,1573436722239,4702813906724916,1006.2744
1843,1573436722319,4702813986724916,1006.28125
1844,1573436722400,4702814066724916,1006.2900400000001
1845,1573436722480,4702814146724916,1006.28174
1846,1573436722559,4702814226724916,1006.2798
1847,1573436722639,4702814306724916,1006.29297
1848,1573436722719,4702814386724916,1006.2778300000001
1849,1573436722799,4702814466724916,1006.2783
1850,1573436722880,4702814546724916,1006.2861300000001
1851,1573436722959,4702814626724916,1006.28516
1852,1573436723039,4702814706724916,1006.2632
1853,1573436723119,4702814786724916,1006.2534
1854,1573436723200,4702814866724916,1006.2617
1855,1573436723279,4702814946724916,1006.2803
1856,1573436723360,4702815026724916,1006.2919999999999
1857,1573436723439,4702815106724916,1006.2969
1858,1573436723519,4702815186724916,1006.2724599999999
1859,1573436723600,4702815266724916,1006.2637
1860,1573436723679,4702815346724916,1006.24854
1861,1573436723759,4702815426724916,1006.2489999999999
1862,1573436723840,4702815506724916,1006.2627
1863,1573436723919,4702815586724916,1006.2788
1864,1573436724012,4702815666726479,1006.28125
1865,1573436724080,4702815746724916,1006.2739
1866,1573436724160,4702815826724916,1006.25684
1867,1573436724239,4702815906724916,1006.2505
1868,1573436724319,4702815986724916,1006.2583
1869,1573436724425,4702816066726479,1006.28174
1870,1573436724479,4702816146724916,1006.2886
1871,1573436724560,4702816226724916,1006.2876
1872,1573436724640,4702816306724916,1006.2846699999999
1873,1573436724719,4702816386724916,1006.2719999999999
1874,1573436724799,4702816466724916,1006.25635
1875,1573436724879,4702816546724916,1006.26807
1876,1573436724960,4702816626724916,1006.2846699999999
1877,1573436725039,4702816706726479,1006.2876
1878,1573436725119,4702816786724916,1006.2788
1879,1573436725200,4702816866726479,1006.2676
1880,1573436725279,4702816946724916,1006.2715
1881,1573436725359,4702817026724916,1006.26953
1882,1573436725439,4702817106724916,1006.2798
1883,1573436725519,4702817186724916,1006.3042
1884,1573436725599,4702817266724916,1006.3135
1885,1573436725679,4702817346724916,1006.3198
1886,1573436725759,4702817426724916,1006.3081
1887,1573436725839,4702817506724916,1006.2949
1888,1573436725919,4702817586724916,1006.2905
1889,1573436726005,4702817666726479,1006.2964
1890,1573436726079,4702817746724916,1006.3208
1891,1573436726159,4702817826724916,1006.312
1892,1573436726239,4702817906724916,1006.32666
1893,1573436726319,4702817986724916,1006.3159
1894,1573436726399,4702818066724916,1006.30615
1895,1573436726479,4702818146724916,1006.30664
1896,1573436726559,4702818226724916,1006.3086
1897,1573436726639,4702818306724916,1006.32275
1898,1573436726720,4702818386724916,1006.3086
1899,1573436726799,4702818466724916,1006.3086
1900,1573436726879,4702818546724916,1006.3096
1901,1573436726959,4702818626724916,1006.28955
1902,1573436727039,4702818706724916,1006.2925
1903,1573436727119,4702818786724916,1006.3071
1904,1573436727275,4702818866724916,1006.3222699999999
1905,1573436727279,4702818946726479,1006.31104
1906,1573436727359,4702819026724916,1006.2964
1907,1573436727439,4702819106724916,1006.28906
1908,1573436727519,4702819186724916,1006.2925
1909,1573436727599,4702819266724916,1006.2993
1910,1573436727680,4702819346724916,1006.3174
1911,1573436727760,4702819426724916,1006.313
1912,1573436727840,4702819506724916,1006.3291
1913,1573436727920,4702819586724916,1006.3003
1914,1573436728017,4702819666726479,1006.2842
1915,1573436728080,4702819746724916,1006.2778300000001
1916,1573436728159,4702819826724916,1006.29785
1917,1573436728240,4702819906724916,1006.31396
1918,1573436728319,4702819986726479,1006.3096
1919,1573436728400,4702820066724916,1006.3174
1920,1573436728479,4702820146724916,1006.29443
1921,1573436728559,4702820226724916,1006.2788
1922,1573436728640,4702820306724916,1006.2919999999999
1923,1573436728719,4702820386724916,1006.2915
1924,1573436728799,4702820466724916,1006.2900400000001
1925,1573436728879,4702820546724916,1006.3096
1926,1573436728959,4702820626724916,1006.30566
1927,1573436729040,4702820706726479,1006.29834
1928,1573436729119,4702820786724916,1006.2925
1929,1573436729213,4702820866724916,1006.2988
1930,1573436729284,4702820946724916,1006.313
1931,1573436729359,4702821026724916,1006.3174
1932,1573436729439,4702821106724916,1006.3374
1933,1573436729519,4702821186724916,1006.33154
1934,1573436729599,4702821266724916,1006.30176
1935,1573436729679,4702821346724916,1006.27734
1936,1573436729759,4702821426724916,1006.29395
1937,1573436729839,4702821506724916,1006.3071
1938,1573436729919,4702821586724916,1006.313
1939,1573436730004,4702821666726479,1006.3174
1940,1573436730079,4702821746726479,1006.30615
1941,1573436730159,4702821826787416,1006.2964
1942,1573436730240,4702821906724916,1006.2724599999999
1943,1573436730319,4702821986724916,1006.27734
1944,1573436730399,4702822066724916,1006.3032
1945,1573436730479,4702822146724916,1006.31836
1946,1573436730559,4702822226724916,1006.3301
1947,1573436730640,4702822306724916,1006.3154
1948,1573436730719,4702822386724916,1006.3052
1949,1573436730799,4702822466724916,1006.3203
1950,1573436730880,4702822546724916,1006.3222699999999
1951,1573436730959,4702822626724916,1006.33984
1952,1573436731039,4702822706724916,1006.3511
1953,1573436731119,4702822786724916,1006.355
1954,1573436731199,4702822866724916,1006.3291
1955,1573436731279,4702822946724916,1006.3174
1956,1573436731359,4702823026724916,1006.29443
1957,1573436731439,4702823106724916,1006.2993
1958,1573436731519,4702823186724916,1006.29443
1959,1573436731599,4702823266724916,1006.3027300000001
1960,1573436731679,4702823346724916,1006.3179
1961,1573436731759,4702823426724916,1006.3159
1962,1573436731840,4702823506724916,1006.3027300000001
1963,1573436731920,4702823586724916,1006.30615
1964,1573436732018,4702823666726479,1006.31055
1965,1573436732079,4702823746726479,1006.3179
1966,1573436732159,4702823826724916,1006.3218
1967,1573436732239,4702823906724916,1006.3325
1968,1573436732319,4702823986724916,1006.3052
1969,1573436732400,4702824066724916,1006.2881
1970,1573436732479,4702824146724916,1006.2715
1971,1573436732559,4702824226724916,1006.2632
1972,1573436732639,4702824306724916,1006.2656
1973,1573436732719,4702824386724916,1006.2749
1974,1573436732800,4702824466724916,1006.26904
1975,1573436732903,4702824546726479,1006.2759
1976,1573436732959,4702824626724916,1006.2597699999999
1977,1573436733040,4702824706724916,1006.2554
1978,1573436733119,4702824786724916,1006.2471
1979,1573436733203,4702824866724916,1006.2422
1980,1573436733279,4702824946726479,1006.2597699999999
1981,1573436733359,4702825026724916,1006.27295
1982,1573436733439,4702825106724916,1006.2768599999999
1983,1573436733519,4702825186724916,1006.2612
1984,1573436733599,4702825266724916,1006.23145
1985,1573436733679,4702825346724916,1006.21875
1986,1573436733760,4702825426724916,1006.2221699999999
1987,1573436733839,4702825506724916,1006.2344
1988,1573436733919,4702825586724916,1006.2539
1989,1573436734010,4702825666726479,1006.2666
1990,1573436734079,4702825746724916,1006.26025
1991,1573436734159,4702825826724916,1006.2407
1992,1573436734240,4702825906726479,1006.2461
1993,1573436734319,4702825986724916,1006.2583
1994,1573436734399,4702826066724916,1006.2666
1995,1573436734479,4702826146724916,1006.2739
1996,1573436734559,4702826226724916,1006.2705
1997,1573436734639,4702826306724916,1006.2597699999999
1998,1573436734719,4702826386724916,1006.2471
1999,1573436734799,4702826466724916,1006.2285
2000,1573436734879,4702826546724916,1006.2246
2001,1573436734959,4702826626724916,1006.2334
2002,1573436735039,4702826706726479,1006.2256
2003,1573436735119,4702826786724916,1006.2261
2004,1573436735200,4702826866724916,1006.2236300000001
2005,1573436735281,4702826946724916,1006.21826
2006,1573436735359,4702827026724916,1006.2153300000001
2007,1573436735439,4702827106724916,1006.2168
2008,1573436735520,4702827186724916,1006.2212
2009,1573436735599,4702827266724916,1006.2221699999999
2010,1573436735679,4702827346724916,1006.20654
2011,1573436735759,4702827426726479,1006.19824
2012,1573436735841,4702827506726479,1006.20557
2013,1573436735919,4702827586724916,1006.2129
2014,1573436736019,4702827666724916,1006.2168
2015,1573436736079,4702827746724916,1006.2134
2016,1573436736159,4702827826724916,1006.2002
2017,1573436736239,4702827906724916,1006.2221699999999
2018,1573436736319,4702827986724916,1006.2046
2019,1573436736401,4702828066724916,1006.2026400000001
2020,1573436736479,4702828146724916,1006.2202
2021,1573436736559,4702828226724916,1006.2383
2022,1573436736639,4702828306724916,1006.23
2023,1573436736719,4702828386724916,1006.23193
2024,1573436736799,4702828466724916,1006.2417
2025,1573436736879,4702828546724916,1006.2153300000001
2026,1573436736960,4702828626724916,1006.2202
2027,1573436737039,4702828706724916,1006.2163
2028,1573436737119,4702828786724916,1006.21484
2029,1573436737200,4702828866724916,1006.2402300000001
2030,1573436737280,4702828946726479,1006.2407
2031,1573436737359,4702829026724916,1006.2427
2032,1573436737439,4702829106724916,1006.2246
2033,1573436737519,4702829186724916,1006.21875
2034,1573436737599,4702829266724916,1006.2241
2035,1573436737679,4702829346724916,1006.2246
2036,1573436737763,4702829426724916,1006.2427
2037,1573436737839,4702829506724916,1006.2666
2038,1573436737919,4702829586724916,1006.2651400000001
2039,1573436738009,4702829666726479,1006.27
2040,1573436738079,4702829746724916,1006.25
